ANO_ELEICAO,NM_UE,DS_CARGO,NR_CANDIDATO,NR_PARTIDO,SG_PARTIDO,NM_MUNICIPIO_NASCIMENTO,NR_IDADE_DATA_POSSE,DS_GENERO,DS_GRAU_INSTRUCAO,DS_COR_RACA,DS_OCUPACAO
2016,VITÓRIA DA CONQUISTA,VEREADOR,11233,11,PP,VITORIA DA CONQUISTA,51,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,EMPRESÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,18123,18,REDE,ILHÉUS,55,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,EMPRESÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,65133,65,PC do B,BRASILIA,32,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS"
2016,VITÓRIA DA CONQUISTA,VEREADOR,18100,18,REDE,VITÓRIA DA CONQUISTA,30,MASCULINO,SUPERIOR COMPLETO,BRANCA,ADVOGADO
2016,VITÓRIA DA CONQUISTA,VEREADOR,51234,51,PEN,VITÓRIA DA CONQUISTA,40,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PRETA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,40888,40,PSB,SÃO PAULO,43,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,23444,23,PPS,ITAMBE,49,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,INDÍGENA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,13789,13,PT,SAO PAULO,32,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS
2016,VITÓRIA DA CONQUISTA,VEREADOR,12200,12,PDT,VITORIA DA CONQUISTA,26,FEMININO,ENSINO MÉDIO INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,22555,22,PR,VITORIA DA CONQUISTA,47,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,12510,12,PDT,IBICUÍ,49,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,AGENTE DE SAÚDE E SANITARISTA
2016,VITÓRIA DA CONQUISTA,VEREADOR,10100,10,PRB,JOSÉ BONIFÁCIO,56,FEMININO,SUPERIOR INCOMPLETO,BRANCA,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES"
2016,VITÓRIA DA CONQUISTA,VEREADOR,15140,15,PMDB,VITORIA DA CONQUISTA,57,MASCULINO,ENSINO MÉDIO INCOMPLETO,PARDA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,65100,65,PC do B,VITÓRIA DA CONQUISTA,31,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,MÚSICO
2016,VITÓRIA DA CONQUISTA,VEREADOR,45336,45,PSDB,VITORIA DA CONQUISTA,44,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,13222,13,PT,SAO MIGUEL DAS MATAS,46,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,SERVIDOR PÚBLICO MUNICIPAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,36222,36,PTC,ARACAJÚ,30,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,15444,15,PMDB,RESENDE,37,FEMININO,SUPERIOR INCOMPLETO,BRANCA,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,23387,23,PPS,SALVADOR,51,FEMININO,ENSINO MÉDIO INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,45171,45,PSDB,OSASCO,41,MASCULINO,SUPERIOR COMPLETO,PARDA,ADMINISTRADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,65123,65,PC do B,VITÓRIA DA CONQUISTA,45,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS"
2016,VITÓRIA DA CONQUISTA,VEREADOR,25881,25,DEM,VITORIA DA CONQUISTA,39,FEMININO,SUPERIOR COMPLETO,BRANCA,FISIOTERAPEUTA E TERAPEUTA OCUPACIONAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,20277,20,PSC,ITAMBE,33,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,DONA DE CASA
2016,VITÓRIA DA CONQUISTA,VEREADOR,25090,25,DEM,TAUA,43,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,23133,23,PPS,ITABUNA,27,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,27888,27,PSDC,SANTO AMARO,69,MASCULINO,SUPERIOR COMPLETO,PARDA,ADVOGADO
2016,VITÓRIA DA CONQUISTA,VEREADOR,14001,14,PTB,FIRMINO ALVES,32,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,COMERCIÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,11100,11,PP,VITORIA DA CONQUISTA,39,MASCULINO,SUPERIOR COMPLETO,BRANCA,CONTADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,40222,40,PSB,VITORIA DA CONQUISTA,35,MASCULINO,SUPERIOR COMPLETO,PRETA,JORNALISTA E REDATOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,36120,36,PTC,ENCRUZILHADA,45,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,15015,15,PMDB,ITAMBE,50,FEMININO,SUPERIOR COMPLETO,PARDA,PROFESSOR DE ENSINO MÉDIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,20537,20,PSC,VITÓRIA DA CONQUISTA,45,FEMININO,ENSINO MÉDIO INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,65065,65,PC do B,VITÓRIA DA CONQUISTA,25,MASCULINO,SUPERIOR INCOMPLETO,PARDA,PROFESSOR DE ENSINO FUNDAMENTAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,25456,25,DEM,SAO PAULO,29,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VICE-PREFEITO,45,25,DEM,VITORIA DA CONQUISTA,42,MASCULINO,SUPERIOR COMPLETO,BRANCA,ADVOGADO
2016,VITÓRIA DA CONQUISTA,VEREADOR,36123,36,PTC,TUPI PAULISTA,62,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,25678,25,DEM,VITORIA DA CONQUISTA,41,MASCULINO,LÊ E ESCREVE,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,22225,22,PR,SANRTA CRUZ DA VITORIA,39,MASCULINO,LÊ E ESCREVE,PARDA,CABELEIREIRO E BARBEIRO
2016,VITÓRIA DA CONQUISTA,VEREADOR,13100,13,PT,VITORIA DA CONQUISTA,49,MASCULINO,SUPERIOR COMPLETO,BRANCA,ADMINISTRADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,20123,20,PSC,VITÓRIA DA CONQUISTA,42,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,AGENTE DE SAÚDE E SANITARISTA
2016,VITÓRIA DA CONQUISTA,VEREADOR,15190,15,PMDB,ANAGE,46,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,POLICIAL MILITAR
2016,VITÓRIA DA CONQUISTA,VEREADOR,40120,40,PSB,LAURO DE FREITAS,68,MASCULINO,SUPERIOR COMPLETO,BRANCA,SERVIDOR PÚBLICO ESTADUAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,50222,50,PSOL,VITÓRIA DA CONQUISTA,34,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,COZINHEIRO
2016,VITÓRIA DA CONQUISTA,VEREADOR,77000,77,SD,ANAGÉ,69,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,40100,40,PSB,ITAQUERA,39,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,45557,45,PSDB,VITORIA DA CONQUISTA,23,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,22333,22,PR,AMARGOSA,69,MASCULINO,LÊ E ESCREVE,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,22221,22,PR,VITORIA DA CONQUISTA,55,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,65777,65,PC do B,SALVADOR,50,MASCULINO,SUPERIOR COMPLETO,PARDA,POLICIAL CIVIL
2016,VITÓRIA DA CONQUISTA,VEREADOR,45666,45,PSDB,ANAGE,43,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,18000,18,REDE,VITÓRIA DA CONQUISTA,30,MASCULINO,SUPERIOR COMPLETO,PARDA,PSICÓLOGO
2016,VITÓRIA DA CONQUISTA,VEREADOR,36210,36,PTC,ANAGÉ,37,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,13131,13,PT,ENCRUZILHADA,51,MASCULINO,SUPERIOR COMPLETO,PARDA,MÚSICO
2016,VITÓRIA DA CONQUISTA,VEREADOR,10888,10,PRB,ITARANTIM,51,MASCULINO,ENSINO MÉDIO INCOMPLETO,PRETA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,25069,25,DEM,VITORIA DA CONQUISTA,36,FEMININO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,23123,23,PPS,VITÓRIA DA CONQUISTA,62,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,MILITAR REFORMADO
2016,VITÓRIA DA CONQUISTA,VEREADOR,17333,17,PSL,VITORIA DA CONQUISTA,41,FEMININO,SUPERIOR COMPLETO,PRETA,ENGENHEIRO
2016,VITÓRIA DA CONQUISTA,VEREADOR,70123,70,PT do B,VITORIA DA CONQUISTA,27,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,15999,15,PMDB,VITÓRIA DA CONQUISTA,42,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,CABELEIREIRO E BARBEIRO
2016,VITÓRIA DA CONQUISTA,VEREADOR,43888,43,PV,MACARANI,53,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,77788,77,SD,VITÓRIA DA CONQUISTA,33,MASCULINO,ENSINO MÉDIO INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,36500,36,PTC,VITORIA DA CONQUISTA,45,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,45777,45,PSDB,POTIRAGUA,65,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,77147,77,SD,VITÓRIA DA CONQUISTA,46,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,43555,43,PV,MACARANI,73,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,MECÂNICO DE MANUTENÇÃO
2016,VITÓRIA DA CONQUISTA,VEREADOR,15350,15,PMDB,ALAGOINHAS,58,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,CONTADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,45456,45,PSDB,VITORIA DA CONQUISTA,44,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,ENFERMEIRO
2016,VITÓRIA DA CONQUISTA,VEREADOR,50333,50,PSOL,SÃO PAULO,43,MASCULINO,SUPERIOR COMPLETO,PRETA,PROFESSOR DE ENSINO MÉDIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,13567,13,PT,GUANAMBI,40,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,VIGILANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,50111,50,PSOL,ILHÉUS,43,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,VIGILANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,20333,20,PSC,VITÓRIA DA CONQUISTA,35,MASCULINO,SUPERIOR INCOMPLETO,BRANCA,REPRESENTANTE COMERCIAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,14222,14,PTB,VITORIA DE SANTO ANTÃO,50,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,45444,45,PSDB,VITORIA DA CONQUISTA,35,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS"
2016,VITÓRIA DA CONQUISTA,VEREADOR,23456,23,PPS,SALVADOR,60,MASCULINO,SUPERIOR COMPLETO,PARDA,ENGENHEIRO
2016,VITÓRIA DA CONQUISTA,VEREADOR,36888,36,PTC,BARRA DO CHOCA,62,MASCULINO,ENSINO MÉDIO INCOMPLETO,PARDA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,55222,55,PSD,VITORIA DA CONQUISTA,42,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,23555,23,PPS,VITORIA DA CONQUISTA,53,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,SERVIDOR PÚBLICO ESTADUAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,77333,77,SD,SÃO CAETANO DO SUL,37,MASCULINO,SUPERIOR COMPLETO,BRANCA,ADVOGADO
2016,VITÓRIA DA CONQUISTA,VEREADOR,43111,43,PV,SÃO PAULO,44,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,13258,13,PT,BELO HORIZONTE,45,MASCULINO,SUPERIOR COMPLETO,PRETA,PROFESSOR DE ENSINO MÉDIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,15500,15,PMDB,VITORIA DA CONQUISTA,34,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,54000,54,PPL,VITORIA DA CONQUISTA,53,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,"PORTEIRO DE EDIFÍCIO, ASCENSORISTA, GARAGISTA E ZELADOR"
2016,VITÓRIA DA CONQUISTA,VEREADOR,45000,45,PSDB,ITAETE,49,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PRETA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,15666,15,PMDB,VITORIA DA CONQUISTA,48,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,23023,23,PPS,VITÓRIA DA CONQUISTA,37,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,10978,10,PRB,VITÓRIA DA CONQUISTA,27,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,12223,12,PDT,CAMACÃ,58,MASCULINO,SUPERIOR COMPLETO,BRANCA,CONTADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,43333,43,PV,VITÓRIA DA CONQUISTA,38,MASCULINO,SUPERIOR COMPLETO,PRETA,GEÓGRAFO
2016,VITÓRIA DA CONQUISTA,VEREADOR,15888,15,PMDB,VITÓRIA DA CONQUISTA,43,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,COBRADOR DE TRANSPORTE COLETIVO
2016,VITÓRIA DA CONQUISTA,VEREADOR,20000,20,PSC,VITORIA DA CONQUISTA,28,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,SERVIDOR PÚBLICO MUNICIPAL
2016,VITÓRIA DA CONQUISTA,PREFEITO,65,65,PC do B,FEIRA DE SANTANA,41,MASCULINO,SUPERIOR COMPLETO,PARDA,PROFESSOR DE ENSINO MÉDIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,15515,15,PMDB,VITORIA DA CONQUISTA,32,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,DONA DE CASA
2016,VITÓRIA DA CONQUISTA,VEREADOR,65222,65,PC do B,VITÓRIA DA CONQUISTA,49,FEMININO,SUPERIOR COMPLETO,PARDA,ASSISTENTE SOCIAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,40240,40,PSB,SANTA CRUZ DA VITÓRIA,39,FEMININO,ENSINO MÉDIO INCOMPLETO,PARDA,"TRABALHADOR DOS SERVIÇOS DE CONTABILIDADE, DE CAIXA E ASSEMELHADOS"
2016,VITÓRIA DA CONQUISTA,VEREADOR,10989,10,PRB,MARACAS,58,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,55789,55,PSD,VITORIA DA CONQUISTA,42,MASCULINO,SUPERIOR INCOMPLETO,PARDA,SERVIDOR PÚBLICO MUNICIPAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,20007,20,PSC,VITÓRIA DA CONQUISTA,54,MASCULINO,SUPERIOR COMPLETO,BRANCA,PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,23514,23,PPS,VITÓRIA DA CONQUISTA,38,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,77192,77,SD,MONTE AZUL,57,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,77888,77,SD,POÇÕES,52,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,BRANCA,"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS"
2016,VITÓRIA DA CONQUISTA,VEREADOR,31024,31,PHS,PEDRA AZUL,55,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,77133,77,SD,VITÓRIA DA CONQUISTA,66,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,55555,55,PSD,VITORIA DA CONQUISTA,50,FEMININO,SUPERIOR COMPLETO,BRANCA,PROFESSOR DE ENSINO MÉDIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,36776,36,PTC,ILHÉUS,68,MASCULINO,SUPERIOR COMPLETO,PRETA,ADVOGADO
2016,VITÓRIA DA CONQUISTA,VEREADOR,13013,13,PT,PLANALTO,57,FEMININO,SUPERIOR COMPLETO,PRETA,ASSISTENTE SOCIAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,70200,70,PT do B,PORTO SEGURO,28,MASCULINO,ENSINO MÉDIO INCOMPLETO,BRANCA,CABELEIREIRO E BARBEIRO
2016,VITÓRIA DA CONQUISTA,VEREADOR,11222,11,PP,ITAPETINGA,42,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,DONA DE CASA
2016,VITÓRIA DA CONQUISTA,PREFEITO,13,13,PT,POJUCA,66,MASCULINO,SUPERIOR COMPLETO,BRANCA,PROFESSOR DE ENSINO SUPERIOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,19777,19,PTN,PEDRA AZUL,53,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,36999,36,PTC,SÃO PAULO,54,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,"CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES"
2016,VITÓRIA DA CONQUISTA,VEREADOR,17668,17,PSL,MONTES CLAROS,42,FEMININO,ENSINO MÉDIO COMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,51333,51,PEN,VITÓRIA DA CONQUISTA,39,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,20016,20,PSC,SANTA LUZIA,52,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,50444,50,PSOL,VITÓRIA DA CONQUISTA,52,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,PRETA,APOSENTADO (EXCETO SERVIDOR PÚBLICO)
2016,VITÓRIA DA CONQUISTA,VEREADOR,17789,17,PSL,MEDEIROS NETO,44,MASCULINO,ENSINO MÉDIO COMPLETO,PRETA,VEREADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,12122,12,PDT,CONDEÚBA,64,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,EMPRESÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,20010,20,PSC,ANAGE,45,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,40011,40,PSB,MACARANI,62,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,BRANCA,AUXILIAR DE ESCRITÓRIO E ASSEMELHADOS
2016,VITÓRIA DA CONQUISTA,VEREADOR,20111,20,PSC,ILHÉUS,46,MASCULINO,ENSINO MÉDIO INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,20122,20,PSC,VITORIA DA CONQUISTA,54,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,40700,40,PSB,SÃO PAULO,43,MASCULINO,SUPERIOR COMPLETO,BRANCA,SERVIDOR PÚBLICO MUNICIPAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,45007,45,PSDB,VITORIA DA CONQUISTA,40,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,23501,23,PPS,VITÓRIA DA CONQUISTA,48,FEMININO,ENSINO FUNDAMENTAL INCOMPLETO,BRANCA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,15111,15,PMDB,BRUMADO,70,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,EMPRESÁRIO
2016,VITÓRIA DA CONQUISTA,VEREADOR,17444,17,PSL,VITORIA DA CONQUISTA,38,FEMININO,SUPERIOR COMPLETO,PARDA,ADVOGADO
2016,VITÓRIA DA CONQUISTA,VEREADOR,19000,19,PTN,BRUMADO,33,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,65555,65,PC do B,VITÓRIA DA CONQUISTA,37,MASCULINO,SUPERIOR COMPLETO,BRANCA,ADVOGADO
2016,VITÓRIA DA CONQUISTA,VEREADOR,20200,20,PSC,VITORIA DA CONQUISTA,38,FEMININO,ENSINO MÉDIO COMPLETO,PRETA,AGENTE DE SAÚDE E SANITARISTA
2016,VITÓRIA DA CONQUISTA,VEREADOR,23000,23,PPS,VITÓRIA DA CONQUISTA,46,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,27777,27,PSDC,VITÓRIA DA CONQUISTA,49,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,CONTADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,36456,36,PTC,RUI BARBOSA,50,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,20022,20,PSC,BOA NOVA,40,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PRETA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,77007,77,SD,IBICOARA,42,MASCULINO,SUPERIOR COMPLETO,BRANCA,POLICIAL CIVIL
2016,VITÓRIA DA CONQUISTA,VEREADOR,70222,70,PT do B,ITAGIMIRIM,61,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,TAPECEIRO
2016,VITÓRIA DA CONQUISTA,VEREADOR,23022,23,PPS,VITORIA DA CONQUISTA,45,MASCULINO,ENSINO FUNDAMENTAL INCOMPLETO,PARDA,GERENTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,36111,36,PTC,VITORIA DA CONQUISTA,40,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,SERVIDOR PÚBLICO MUNICIPAL
2016,VITÓRIA DA CONQUISTA,VEREADOR,10133,10,PRB,VITÓRIA DA CONQUISTA,29,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,MECÂNICO DE MANUTENÇÃO
2016,VITÓRIA DA CONQUISTA,VEREADOR,15555,15,PMDB,VITÓRIA DA CONQUISTA,63,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,VEREADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,45999,45,PSDB,VITORIA DA CONQUISTA,55,MASCULINO,SUPERIOR COMPLETO,BRANCA,COMERCIANTE
2016,VITÓRIA DA CONQUISTA,VEREADOR,55444,55,PSD,VITORIA DA CONQUISTA,38,MASCULINO,ENSINO FUNDAMENTAL COMPLETO,BRANCA,MONTADOR DE ESTRUTURA METÁLICA
2016,VITÓRIA DA CONQUISTA,VEREADOR,51222,51,PEN,GUARULHOS,54,MASCULINO,ENSINO MÉDIO COMPLETO,BRANCA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,45150,45,PSDB,MAIQUINIQUE,42,MASCULINO,ENSINO MÉDIO COMPLETO,PARDA,"PADEIRO, CONFEITEIRO E ASSEMELHADOS"
2016,VITÓRIA DA CONQUISTA,VEREADOR,15321,15,PMDB,VITORIA DA CONQUISTA,26,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,MANICURE E MAQUILADOR
2016,VITÓRIA DA CONQUISTA,VEREADOR,11123,11,PP,VITORIA DA CONQUISTA,32,FEMININO,ENSINO MÉDIO INCOMPLETO,PARDA,SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA
2016,VITÓRIA DA CONQUISTA,VICE-PREFEITO,12,12,PDT,VITORIA DA CONQUISTA,21,FEMININO,ENSINO MÉDIO COMPLETO,PARDA,OUTROS
2016,VITÓRIA DA CONQUISTA,VEREADOR,77111,77,SD,VITÓRIA DA CONQUISTA,59,MASCULINO,ENSINO MÉDIO INCOMPLETO,PARDA,OUTROS
